"file_name","caption_predicted"
"indoors ambient room tone with clock ticking somewhere and occasional traffic and people jabbering.wav","A train is slowly coming to a stop."
"howling_wind.wav","A person is breathing in and out very loudly."
"industrial_crash02.wav","A jet flies overhead, then flies away into the distance."
"humidifier.wav","Water is dripping from a faucet into a sink."
"inside a japanese bus.wav","A car is driving down the road with the window open."
"interference from wireless mouse on am radio.wav","A radio tuner being used to tune in and out."
"je_PittsPhipps.wav","A crowd of people are talking to each other."
"interrupt.wav","A person is chopping wood with a machete."
"je_campuswalk.wav","The wind is blowing, traffic is passing, and a person is walking."
"invexdpo.wav","Someone is playing a song on a loudspeaker."
"julies media.wav","Someone is playing a video game while some people are talking in the background."
"it_has_just_begun.wav","Fireworks are going off and people are talking in the background."
"junction_night_traffic.wav","A car is revving its engine and people are talking in the background."
"junk_box001.wav","Metal objects are being thrown into a glass jar."
"kikkers.wav","Someone is listening to a radio station that has a lot of static interference."
"keurig-coffe-maker.wav","Water is poured into a cup and then the cup is turned off."
"kite_seaside.wav","Birds are chirping and people are talking in the background."
"kids.wav","Children are playing on a playground and a bird is squawking."
"knock on wood.wav","Someone is knocking on something that is not metal."
"kijjaz - Bangkok Rain and Thunder 01.wav","It is raining and then it starts to thunder."
"lackey070329_11_52_am_jackhammer.wav","A jackhammer is being used to cut down weeds."
"lakefountain.wav","A bird chirps while rain falls in the background."
"laundry.machine.wav","A train is rolling down the tracks at a steady pace."
"lama2.wav","An electric saw is cutting through a piece of wood."
"life of pipe.wav","Someone is banging on something that is metal."
"larger_waterfall.wav","Heavy rain pours down on a the windshield of a car driving fast."
"light rain 1.wav","A car is driving down the road with the window open."
"latenighttraffic.wav","Cars are passing by on a busy highway."
"light suburban ambiance.wav","Birds chirp in the background as cars drive by."
"little creek in the woods.wav","Water is flowing down a gutter and down a drain."
"mall  loud voices.wav","A large group of children are talking to each other."
"living room tone  ambient distant noises neighbours.wav","A machine is running and people are talking in the background."
"mall_1_escalator_0725_113354.wav","People are talking in the background as a vehicle passes by."
"london-st-james-park-feeding-the-birds.wav","Multiple birds are squawking back and forth to each other."
"match-close.wav","A zipper is being zipped up and down several times."
"luffy_earth5.wav","A machine is running at a constant speed while crickets chirp in the background."
"md1trk11.wav","Someone is rolling a wheeled suitcase across the road."
"md1trk22.wav","A metal object is scraping against another hard surface."
"medium clap.wav","A large group of people are clapping and cheering."
"md1trk33-34.wav","A door creaks as it is opened and closed several times."
"metal rain.wav","A variety of birds are chirping and tweeting in close proximity to each other."
"mechanical.wav","A train is chugging down the tracks at a steady pace."
"metal workshop quiet.wav","Someone is writing with a marker on a piece of paper."
"medical car horn EGYPT Alexandria.wav","Emergency vehicle sirens blaring and fading into the distance."
"metal-bell-percussion.wav","A person is playing a xylophone very quickly."
"metalic birds.wav","Birds are chirping and singing in the background."
"moucho-I.wav","Several birds are chirping back and forth to each other."
"microondas.wav","A machine is running at a constant speed and then stops."
"moving flipcharts after the meeting.wav","A train is rolling down the tracks and passing by."
"miniature goats and sheep.wav","A sheep bleats while people talk in the background."
"murmur_on_ferry_3.wav","A large group of people are talking in close proximity to each other."
"momoscas 1.wav","A fly buzzes around as a fire crackles in the background."
"my kitchen sink talks to me.wav","Water is dripping from a faucet into a metal pan."
"next spring day in the polish forest - rear.wav","Someone is walking on a wooded area and then stops for a while."
"nnus_forklift_driveby.wav","A train approaches and then passes by."
"night ambient crickets bugs white noise occasional cough.wav","Crickets chirp in the background as a person coughs three times."
"noise interference.wav","A machine is running at a constant speed."
"night ambient crickets bugs white noise.wav","Crickets chirp in the background as the wind blows."
"nuclear winter.wav","A synthesizer is playing a song with varying volumes and pitches."
"night in the countryside.wav","A dog is barking while people are talking in the background."
"nxSample002.wav","Someone is using a pressure washer to clean something."
"nxSample008.wav","A train is passing by on the tracks."
"outdoors ambient windy wind leaves rustle hum.wav","It is raining and the rain is hitting the ground."
"nxSample012.wav","A radio tuner being switched through static and radio stations."
"outdoors forest footsteps running jogging rustle.wav","Someone is walking on a hard surface that crunches underfoot."
"open and close pen.wav","A person is clicking a mouse on a keyboard."
"outdoors street ambient noisy traffic.wav","Cars are passing by on a busy highway."
"opening attic.wav","A door is opened and closed by someone."
"paper falling and crunching_1-2.wav","A bag is being crumpled and moved around."
"passenger train bells.wav","A train whistle blows as the train passes by."
"porto_morning_tropical_birds_market_20.wav","Birds are chirping and people are talking in the background."
"pencil sketch 2.wav","A piece of chalk is being written on the blackboard."
"pouring water (dif speeds).wav","Water is being poured into a container that has water in it."
"peopleTalks1.wav","A large group of people are talking to each other."
"pushkarfeelings.wav","A man is singing and a crowd is cheering him on."
"plasglass.wav","A metal object is being struck against another metal object."
"quacking-squirt-bottle.wav","Coins are being put into a vending machine."
"radiater-machine air and hum.wav","A very heavy rain coming down outside."
"recycling center 1.wav","People are talking to each other while a machine is running in the background."
"rain.gutter.wav","Water drips onto a hard surface at a constant rate."
"releasing_water_into_sink_and_draining.wav","A person flushes a toilet and the water drains."
"rain.wav","Heavy rain is falling on a metal roof."
"restaurant wood floor.wav","A crowd of people are talking and eating at the same time."
"rain_medium_thunders.wav","It is raining and thunder is rumbling in the background."
"rhythm of the falling drops.wav","Someone is writing on a chalkboard and then talking to each other."
"rios_barney_alta_fidelidad_avenida_ciudad_intermedia.wav","A truck backs up and then drives off."
"rumple_paper.wav","Paper is being crumpled and a woman speaks briefly in the background."
"road01.wav","Several cars and trucks driving by on a highway."
"sand falling on paper.wav","A fire crackles and pops as it burns."
"robinet.wav","Water is running from the tap into the tub."
"saturday_ambiance.wav","People are talking and cars are honking in the background."
"rummage in metal box.wav","A bag is being crumpled and moved around."
"sawing asphalt.wav","A machine is running and people are talking in the background."
"schoolyard.wav","A large group of kids are playing and shouting."
"sea_water_passing_through_pier_hole_01.wav","Water is lapping up against a rocky shore."
"scie.wav","A person is sawing a piece of wood."
"sharp smashing ice.wav","A person is dropping coins on the ground."
"scissors_cut_paper.wav","Someone is flipping through the pages of a book."
"sharpie.wav","A marker is being used to write on paper."
"sea on the road, night, Rhodes.wav","Waves crash against the shore as the wind blows."
"shopping-cart-rattle.wav","A person turns on the water faucet, turns it off, and then turns it back on."
"shoreline_waves_seagulls.wav","The wind is blowing, waves are crashing, and birds are chirping."
"singing bell hit 2.wav","A bell is rung and vibrates for a long time."
"shower taking.wav","A shower is running and the water is hitting the floor."
"sink with lov pressure.wav","A faucet is turned on and the water is turned off before the faucet is turned back on."
"sign hanging on wooden door.wav","Someone opens and closes a door three times."
"slam.wav","A ball is being bounced on a table seven times."
"silent street ambience tone.wav","A machine is running and then suddenly stops."
"small crowd outdoors.wav","A crowd of people are talking and a hard object is striking another hard object."
"small dog leaves.wav","Leaves are being crunched as someone walks through them."
"smallgrocery.wav","People are talking to each other while a machine is beeping in the background."
"small town.wav","People are talking in the background as a car drives by."
"snowSteps.wav","A person is walking on a snow covered road."
"small_water_fall_in_the_woods_2.wav","Water is flowing over rocks in a creek."
"snowy_footsteps-15degrees-2(gain).wav","A person talks and then they listen to the crunching sounds."
"small_waterfall.wav","Water is running into a sink and down a drain."
"soda in ice.wav","A can is opened and the liquid is poured into the can."
"soft harsh noize.wav","The wind is blowing very hard and hard at the same time."
"spooky compressor.wav","A machine is running at a constant speed."
"somethingatthedoor.wav","A machine is running and a door is being opened and closed."
"spring morning birds oiseaux reveil printemps #1.wav","Several different birds are chirping in close proximity to each other."
"sparrows.wav","A variety of birds are chirping and calling at the same time."
"spring rain in the woods.wav","Birds chirp in the background as a fire crackles and crackles."
"sparvagn-edit.wav","A train whistle blows as the train passes by."
"spring, road.wav","Rain is falling on a metal roof and a hard object is striking another hard object in the background."
"squeaky_glass.wav","A door squeaks as it is opened and closed several times."
"static obscured voices 570 kHz.wav","A person is watching a show on television."
"squirrel upset.wav","Birds are squawking and chirping in the background."
"stclaude.wav","A machine is running and then shuts off."
"stairwell door slam.wav","A door opens and closes, then people speak in the distance."
"steam train 05.wav","A train is travelling down the tracks of the train."
"startupjetengine.wav","A machine is running at a constant speed."
"stereo ambient indoors living room heavy traffic outside.wav","A car is driving down the road with the window open."
"stone_well.wav","A toilet is flushed and the water drains."
"street_ambience_day.wav","A crowd of people are talking while music is playing in the background."
"stream + ocean.wav","It is raining and water is dripping off the roof."
"sw_PoultryBarn_cs8049.wav","A crowd of people are talking and a car alarm goes off."
"street 2.wav","Cars are passing by on a busy highway."
"sw_SolitaryCricket_NR_01.wav","A cricket is chirping in the foreground while other crickets chirp in the background."
"street works_pressure_low rumble.wav","Steam is hissing out of a train as it moves down the tracks."
"t34t trafik[1].wav","A car is honking while people are talking in the background."
"taman negara squelches.wav","Birds chirp in the background as someone walks through the woods."
"thespider.wav","A machine is running at a constant speed and then speeds up."
"tap water.wav","A faucet is turned on and then turned off."
"threejackhammers.wav","A train is chugging along the tracks of the train."
"texture paper.wav","Someone is shaking and popping bubble wrap in their hands."
"tin cans wind 1 - 16.1.11.wav","Water drips from a faucet into a metal pan."
"thaitrain.wav","A train is chugging down the tracks at a high speed."
"tornado day 1.wav","A train whistle blows as the train moves down the tracks."
"tornado day 4.wav","Birds chirp in the background as an airplane flies overhead."
"traffic medium throaty cars trucks mopeds Havana, Cuba 2008.wav","People are talking in the background as a car drives by."
"toy rattle 2.wav","A wind chime is being blown in the wind."
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav","Birds chirp in the background as cars drive by."
"toymotor.wav","An electric saw is cutting through a piece of wood."
"traffic w scott.wav","Cars are passing by and people are talking."
"traffic and footsteps.wav","Several cars and trucks driving by on a road."
"train screech.wav","A truck is pulling up to a stop."
"train_passing_by_fresco.wav","A train is passing by on the tracks."
"trenecito_maqueta.wav","A machine is making noises and people are talking in the background."
"trains.wav","A machine is running at a constant speed."
"trumpet.wav","A musical instrument is playing while people are talking in the background."
"trains_on_bridge.wav","A train is passing by and birds are chirping in the background."
"turning pages book slow quickly.wav","A person is shoveling snow on the sidewalk."
"tram_prague_2stops_veryfewpeople_AMB_INT.wav","A subway train is coming to a stop."
"two noise generators 02.wav","A television that is trying to turn on."
"two way traffic five lane road.wav","Several cars and trucks driving by on a busy highway."
"vending machine action.wav","A door is opened, then closed and opened again."
"uguisbari.wav","Birds are chirping and people are talking in the background."
"viento.wav","A person is snoring loudly while walking."
"underWater001.wav","Someone is swimming in a pool of water."
"village bar.wav","A crowd of people are talking and a door squeaks."
"urinating on a wall.wav","Water is running from a faucet into a tub."
"waiting for passengers at the airport, background.wav","A group of people are talking to each other."
"walk up carpet steps.wav","Someone is walking on a hard surface at a steady pace."
"walking-wooden-bridge-fall-leafs-creek.wav","A person is walking on a hard surface."
"walking 2.wav","A person is walking through the snow."
"water dripping 2.wav","Water is dripping from a faucet into a sink."
"walking down hall MIT mike closer to feet.wav","A person is walking on a hardwood floor."
"water puddle.wav","Water is dripping from a faucet into a tub."
"walking-gravel.wav","A person is walking through the snow with boots on."
"water splash and flounder about in a puddle.wav","Water is being poured into a container that has water in it."
"water_boil_pour_stir-96.wav","Someone is scraping the side of a glass with a spoon."
"water_vipS.wav","Someone is sawing through a piece of wood."
"water_flows_through_crack_in_rocks.wav","Water is flowing in a creek at a pretty fast rate."
"watertunnel.wav","Water is flowing down a gutter and down a drain."
"water_stream2.wav","A heavy rain coming down outside with thunder in the background."
"wawawawawwawawawwaterrings.wav","A radio tuner being tuned in and out."
"water_stream_001.wav","Water is running into a sink and down a drain."
"weird rapidbeat.wav","A muffled helicopter flying in the air."
"west ham bubbles.wav","A chorus singing a chant together in unison."
"winding finished rope.wav","A loud screeching noise followed by people talking in the background."
"wheaten field.wav","Leaves rustle in the wind as the wind blows."
"windroar_constant_1m12s.wav","Rain is pouring down while the wind is blowing."
"whiteNoise.wav","A machine is continuously running at the same speed."
"windy winter day, wind in trees, from distance.wav","A machine is running at a constant speed."
"wind in the grass small town.wav","A man speaks as insects buzz in the background."
"winter-sticks-swish.wav","A person is using a machete to cut down weeds."
"wood1.wav","Someone is rocking back and forth in a rocking chair."
"young artists.wav","A group of people are talking to each other."
"wooden sliding door.wav","A drawer is opened and closed several times."
"woodsbirds.wav","Birds chirp in the background as a vehicle drives by."
"yorkminsterBaptistChurch StClair.wav","Multiple bells ringing at different tones and pitches."
